,origin,destination,path,service_ids,first_service_mode,last_service_mode,first_service,first_service_departure,service_capacities,service_capacity,total_transport_cost,transshipment_cost,transshipment_time,storage_time,storage_cost,total_cost,last_service_arrival,Transshipment Terminal(s),Loading_cost_at_origin,Unloading_cost_at_destination
689,Euromax,Dortmund,Euromax to Moerdijk -> Moerdijk to Venlo -> Venlo to Dortmund,"Barge32, Truck25, Train30",Barge,Train,Barge32,3,"160, 90, 90",90,124.3176,57.0,2,99.7,99.7,281.0176,115.5,"Moerdijk,Venlo",3.0,18.0
690,Euromax,Dortmund,Euromax to Moerdijk -> Moerdijk to Venlo -> Venlo to Dortmund,"Barge32, Train27, Truck30",Barge,Truck,Barge32,3,"160, 90, 90",90,114.05735,57.0,2,66.0,66.0,237.05734999999999,82.0,"Moerdijk,Venlo",3.0,18.0
691,Euromax,Dortmund,Euromax to Moerdijk -> Moerdijk to Duisburg -> Duisburg to Dortmund,"Barge32, Truck26, Train32",Barge,Train,Barge32,3,"160, 90, 90",90,144.8381,57.0,2,107.1,107.1,308.93809999999996,122.5,"Moerdijk,Duisburg",3.0,18.0
692,Euromax,Dortmund,Euromax to Moerdijk -> Moerdijk to Duisburg -> Duisburg to Dortmund,"Barge32, Train28, Truck33",Barge,Truck,Barge32,3,"160, 90, 90",90,93.53685,57.0,2,68.0,68.0,218.53685000000002,84.4,"Moerdijk,Duisburg",3.0,18.0
693,Euromax,Dortmund,Euromax to Moerdijk -> Moerdijk to Venlo -> Venlo to Dortmund,"Barge33, Truck25, Train30",Barge,Train,Barge33,51,"160, 160, 90",90,124.3176,57.0,2,51.7,51.7,203.01760000000002,115.5,"Moerdijk,Venlo",3.0,18.0
694,Euromax,Dortmund,Euromax to Moerdijk -> Moerdijk to Venlo -> Venlo to Dortmund,"Barge33, Barge47, Truck30",Barge,Truck,Barge33,51,"160, 160, 90",160,91.93885,27.0,2,38.0,38.0,156.93885,109.0,"Moerdijk,Venlo",3.0,18.0
695,Euromax,Dortmund,Euromax to Moerdijk -> Moerdijk to Duisburg -> Duisburg to Dortmund,"Barge33, Truck26, Train32",Barge,Train,Barge33,51,"160, 160, 90",90,144.8381,57.0,2,59.1,59.1,230.9381,122.5,"Moerdijk,Duisburg",3.0,18.0
696,Euromax,Dortmund,Euromax to Moerdijk -> Moerdijk to Duisburg -> Duisburg to Dortmund,"Barge33, Barge48, Truck33",Barge,Truck,Barge33,51,"160, 160, 90",160,62.80325,27.0,2,14.0,14.0,103.80324999999999,86.4,"Moerdijk,Duisburg",3.0,18.0
697,Euromax,Dortmund,Euromax to Moerdijk -> Moerdijk to Venlo -> Venlo to Dortmund,"Barge33, Truck25, Train30",Barge,Train,Barge33,51,"160, 90, 90",90,124.3176,57.0,2,51.7,51.7,233.01760000000002,115.5,"Moerdijk,Venlo",3.0,18.0
698,Euromax,Dortmund,Euromax to Moerdijk -> Moerdijk to Venlo -> Venlo to Dortmund,"Barge33, Train27, Truck30",Barge,Truck,Barge33,51,"160, 90, 90",90,114.05735,57.0,2,18.0,18.0,189.05734999999999,82.0,"Moerdijk,Venlo",3.0,18.0
699,Euromax,Dortmund,Euromax to Moerdijk -> Moerdijk to Duisburg -> Duisburg to Dortmund,"Barge33, Truck26, Train32",Barge,Train,Barge33,51,"160, 90, 90",90,144.8381,57.0,2,59.1,59.1,260.93809999999996,122.5,"Moerdijk,Duisburg",3.0,18.0
700,Euromax,Dortmund,Euromax to Moerdijk -> Moerdijk to Duisburg -> Duisburg to Dortmund,"Barge33, Train28, Truck33",Barge,Truck,Barge33,51,"160, 90, 90",90,93.53685,57.0,2,20.0,20.0,170.53685000000002,84.4,"Moerdijk,Duisburg",3.0,18.0
701,Euromax,Dortmund,Euromax to Venlo -> Venlo to Dortmund,"Barge35, Truck30",Barge,Truck,Barge35,27,"160, 90",160,90.07545,21.0,1,1.0,1.0,112.07545,47.2,Venlo,3.0,18.0
702,Euromax,Dortmund,Euromax to Venlo -> Venlo to Dortmund,"Barge36, Truck30",Barge,Truck,Barge36,75,"160, 90",160,90.07545,21.0,1,1.0,1.0,112.07545,95.2,Venlo,3.0,18.0
703,Euromax,Dortmund,Euromax to Venlo -> Venlo to Dortmund,"Train17, Truck30",Train,Truck,Train17,78,"90, 90",90,124.65075,36.0,1,1.0,1.0,161.65075000000002,89.2,Venlo,18.0,18.0
704,Euromax,Dortmund,Euromax to Venlo -> Venlo to Dortmund,"Train18, Truck30",Train,Truck,Train18,102,"90, 90",90,124.65075,36.0,1,1.0,1.0,161.65075000000002,113.2,Venlo,18.0,18.0
705,Euromax,Dortmund,Euromax to Duisburg -> Duisburg to Dortmund,"Train19, Truck33",Train,Truck,Train19,75,"90, 90",90,114.60874999999999,36.0,1,1.0,1.0,151.60875,88.2,Duisburg,18.0,18.0
706,Euromax,Dortmund,Euromax to Duisburg -> Duisburg to Dortmund,"Train20, Truck33",Train,Truck,Train20,99,"90, 90",90,114.60874999999999,36.0,1,1.0,1.0,151.60875,112.2,Duisburg,18.0,18.0
707,Euromax,Nuremberg,Euromax to Moerdijk -> Moerdijk to Venlo -> Venlo to Nuremberg,"Barge32, Truck25, Train31",Barge,Train,Barge32,3,"160, 160, 90",90,213.38484999999997,57.0,2,100.7,100.7,341.08484999999996,125.0,"Moerdijk,Venlo",3.0,18.0
708,Euromax,Nuremberg,Euromax to Moerdijk -> Moerdijk to Venlo -> Venlo to Nuremberg,"Barge32, Barge47, Truck31",Barge,Truck,Barge32,3,"160, 160, 90",160,355.43035,27.0,2,86.0,86.0,468.43035,114.1,"Moerdijk,Venlo",3.0,18.0
709,Euromax,Nuremberg,Euromax to Moerdijk -> Moerdijk to Duisburg -> Duisburg to Nuremberg,"Barge32, Truck26, Train33",Barge,Train,Barge32,3,"160, 160, 90",90,233.90535,57.0,2,108.1,108.1,369.00535,132.0,"Moerdijk,Duisburg",3.0,18.0
710,Euromax,Nuremberg,Euromax to Moerdijk -> Moerdijk to Duisburg -> Duisburg to Nuremberg,"Barge32, Barge48, Truck34",Barge,Truck,Barge32,3,"160, 160, 90",160,326.29475,27.0,2,62.0,62.0,415.29475,91.5,"Moerdijk,Duisburg",3.0,18.0
711,Euromax,Nuremberg,Euromax to Moerdijk -> Moerdijk to Venlo -> Venlo to Nuremberg,"Barge32, Truck25, Train31",Barge,Train,Barge32,3,"160, 90, 90",90,213.38484999999997,57.0,2,100.7,100.7,371.08484999999996,125.0,"Moerdijk,Venlo",3.0,18.0
712,Euromax,Nuremberg,Euromax to Moerdijk -> Moerdijk to Venlo -> Venlo to Nuremberg,"Barge32, Train27, Truck31",Barge,Truck,Barge32,3,"160, 90, 90",90,377.54884999999996,57.0,2,66.0,66.0,500.54884999999996,87.1,"Moerdijk,Venlo",3.0,18.0
713,Euromax,Nuremberg,Euromax to Moerdijk -> Moerdijk to Duisburg -> Duisburg to Nuremberg,"Barge32, Truck26, Train33",Barge,Train,Barge32,3,"160, 90, 90",90,233.90535,57.0,2,108.1,108.1,399.00535,132.0,"Moerdijk,Duisburg",3.0,18.0
714,Euromax,Nuremberg,Euromax to Moerdijk -> Moerdijk to Duisburg -> Duisburg to Nuremberg,"Barge32, Train28, Truck34",Barge,Truck,Barge32,3,"160, 90, 90",90,357.02835,57.0,2,68.0,68.0,482.02835,89.5,"Moerdijk,Duisburg",3.0,18.0
715,Euromax,Nuremberg,Euromax to Moerdijk -> Moerdijk to Venlo -> Venlo to Nuremberg,"Barge33, Truck25, Train31",Barge,Train,Barge33,51,"160, 160, 90",90,213.38484999999997,57.0,2,52.7,52.7,293.08484999999996,125.0,"Moerdijk,Venlo",3.0,18.0
716,Euromax,Nuremberg,Euromax to Moerdijk -> Moerdijk to Venlo -> Venlo to Nuremberg,"Barge33, Barge47, Truck31",Barge,Truck,Barge33,51,"160, 160, 90",160,355.43035,27.0,2,38.0,38.0,420.43035,114.1,"Moerdijk,Venlo",3.0,18.0
717,Euromax,Nuremberg,Euromax to Moerdijk -> Moerdijk to Duisburg -> Duisburg to Nuremberg,"Barge33, Truck26, Train33",Barge,Train,Barge33,51,"160, 160, 90",90,233.90535,57.0,2,60.1,60.1,321.00535,132.0,"Moerdijk,Duisburg",3.0,18.0
718,Euromax,Nuremberg,Euromax to Moerdijk -> Moerdijk to Duisburg -> Duisburg to Nuremberg,"Barge33, Barge48, Truck34",Barge,Truck,Barge33,51,"160, 160, 90",160,326.29475,27.0,2,14.0,14.0,367.29475,91.5,"Moerdijk,Duisburg",3.0,18.0
719,Euromax,Nuremberg,Euromax to Moerdijk -> Moerdijk to Venlo -> Venlo to Nuremberg,"Barge33, Truck25, Train31",Barge,Train,Barge33,51,"160, 90, 90",90,213.38484999999997,57.0,2,52.7,52.7,323.08484999999996,125.0,"Moerdijk,Venlo",3.0,18.0
720,Euromax,Nuremberg,Euromax to Moerdijk -> Moerdijk to Venlo -> Venlo to Nuremberg,"Barge33, Train27, Truck31",Barge,Truck,Barge33,51,"160, 90, 90",90,377.54884999999996,57.0,2,18.0,18.0,452.54884999999996,87.1,"Moerdijk,Venlo",3.0,18.0
721,Euromax,Nuremberg,Euromax to Moerdijk -> Moerdijk to Duisburg -> Duisburg to Nuremberg,"Barge33, Truck26, Train33",Barge,Train,Barge33,51,"160, 90, 90",90,233.90535,57.0,2,60.1,60.1,351.00535,132.0,"Moerdijk,Duisburg",3.0,18.0
722,Euromax,Nuremberg,Euromax to Moerdijk -> Moerdijk to Duisburg -> Duisburg to Nuremberg,"Barge33, Train28, Truck34",Barge,Truck,Barge33,51,"160, 90, 90",90,357.02835,57.0,2,20.0,20.0,434.02835,89.5,"Moerdijk,Duisburg",3.0,18.0
723,Euromax,Nuremberg,Euromax to Venlo -> Venlo to Nuremberg,"Barge35, Truck31",Barge,Truck,Barge35,27,"160, 90",160,353.56694999999996,21.0,1,1.0,1.0,375.56694999999996,52.5,Venlo,3.0,18.0
724,Euromax,Nuremberg,Euromax to Venlo -> Venlo to Nuremberg,"Barge36, Truck31",Barge,Truck,Barge36,75,"160, 90",160,353.56694999999996,21.0,1,1.0,1.0,375.56694999999996,100.5,Venlo,3.0,18.0
725,Euromax,Nuremberg,Euromax to Venlo -> Venlo to Nuremberg,"Train17, Truck31",Train,Truck,Train17,78,"90, 90",90,388.14225,36.0,1,1.0,1.0,425.14225,94.5,Venlo,18.0,18.0
726,Euromax,Nuremberg,Euromax to Venlo -> Venlo to Nuremberg,"Train18, Truck31",Train,Truck,Train18,102,"90, 90",90,388.14225,36.0,1,1.0,1.0,425.14225,118.5,Venlo,18.0,18.0
727,Euromax,Nuremberg,Euromax to Duisburg -> Duisburg to Nuremberg,"Train19, Truck34",Train,Truck,Train19,75,"90, 90",90,378.10025,36.0,1,1.0,1.0,415.10025,93.5,Duisburg,18.0,18.0
728,Euromax,Nuremberg,Euromax to Duisburg -> Duisburg to Nuremberg,"Train20, Truck34",Train,Truck,Train20,99,"90, 90",90,378.10025,36.0,1,1.0,1.0,415.10025,117.5,Duisburg,18.0,18.0
729,HOME,Venlo,HOME to Moerdijk -> Moerdijk to Venlo,"Barge40, Truck25",Barge,Truck,Barge40,5,"160, 160",160,95.7921,21.0,1,1.0,1.0,102.7921,12.8,Moerdijk,3.0,18.0
730,HOME,Venlo,HOME to Moerdijk -> Moerdijk to Venlo,"Barge40, Truck25",Barge,Truck,Barge40,5,"160, 90",160,95.7921,21.0,1,1.0,1.0,117.7921,12.8,Moerdijk,3.0,18.0
731,HOME,Venlo,HOME to Moerdijk -> Moerdijk to Venlo,"Barge41, Truck25",Barge,Truck,Barge41,53,"160, 160",160,95.7921,21.0,1,1.0,1.0,102.7921,60.8,Moerdijk,3.0,18.0
732,HOME,Venlo,HOME to Moerdijk -> Moerdijk to Venlo,"Barge41, Truck25",Barge,Truck,Barge41,53,"160, 90",160,95.7921,21.0,1,1.0,1.0,117.7921,60.8,Moerdijk,3.0,18.0
733,HOME,Duisburg,HOME to Moerdijk -> Moerdijk to Duisburg,"Barge40, Truck26",Barge,Truck,Barge40,5,"160, 160",160,126.7911,21.0,1,1.0,1.0,133.7911,13.2,Moerdijk,3.0,18.0
734,HOME,Duisburg,HOME to Moerdijk -> Moerdijk to Duisburg,"Barge40, Truck26",Barge,Truck,Barge40,5,"160, 90",160,126.7911,21.0,1,1.0,1.0,148.7911,13.2,Moerdijk,3.0,18.0
735,HOME,Duisburg,HOME to Moerdijk -> Moerdijk to Duisburg,"Barge41, Truck26",Barge,Truck,Barge41,53,"160, 160",160,126.7911,21.0,1,1.0,1.0,133.7911,61.2,Moerdijk,3.0,18.0
736,HOME,Duisburg,HOME to Moerdijk -> Moerdijk to Duisburg,"Barge41, Truck26",Barge,Truck,Barge41,53,"160, 90",160,126.7911,21.0,1,1.0,1.0,148.7911,61.2,Moerdijk,3.0,18.0
737,HOME,Neuss,HOME to Moerdijk -> Moerdijk to Venlo -> Venlo to Neuss,"Barge40, Truck25, Train29",Barge,Train,Barge40,5,"160, 160, 90",90,111.50985,57.0,2,99.2,99.2,237.70985000000002,113.5,"Moerdijk,Venlo",3.0,18.0
738,HOME,Neuss,HOME to Moerdijk -> Moerdijk to Venlo -> Venlo to Neuss,"Barge40, Barge47, Truck29",Barge,Truck,Barge40,5,"160, 160, 90",160,58.6106,27.0,2,86.5,86.5,172.1106,108.4,"Moerdijk,Venlo",3.0,18.0
739,HOME,Neuss,HOME to Moerdijk -> Moerdijk to Duisburg -> Duisburg to Neuss,"Barge40, Truck26, Barge49",Barge,Barge,Barge40,5,"160, 160, 160",160,129.12035,42.0,2,106.6,106.6,247.72035,122.5,"Moerdijk,Duisburg",3.0,3.0
740,HOME,Neuss,HOME to Moerdijk -> Moerdijk to Duisburg -> Duisburg to Neuss,"Barge40, Barge48, Truck32",Barge,Truck,Barge40,5,"160, 160, 160",160,39.808,27.0,2,62.5,62.5,114.30799999999999,86.0,"Moerdijk,Duisburg",3.0,18.0
741,HOME,Neuss,HOME to Moerdijk -> Moerdijk to Venlo -> Venlo to Neuss,"Barge40, Truck25, Train29",Barge,Train,Barge40,5,"160, 90, 90",90,111.50985,57.0,2,99.2,99.2,267.70985,113.5,"Moerdijk,Venlo",3.0,18.0
742,HOME,Neuss,HOME to Moerdijk -> Moerdijk to Venlo -> Venlo to Neuss,"Barge40, Train27, Truck29",Barge,Truck,Barge40,5,"160, 90, 90",90,80.7291,57.0,2,66.5,66.5,204.22910000000002,81.4,"Moerdijk,Venlo",3.0,18.0
743,HOME,Neuss,HOME to Moerdijk -> Moerdijk to Duisburg -> Duisburg to Neuss,"Barge40, Truck26, Barge49",Barge,Barge,Barge40,5,"160, 90, 160",160,129.12035,42.0,2,106.6,106.6,277.72035,122.5,"Moerdijk,Duisburg",3.0,3.0
744,HOME,Neuss,HOME to Moerdijk -> Moerdijk to Duisburg -> Duisburg to Neuss,"Barge40, Train28, Truck32",Barge,Truck,Barge40,5,"160, 90, 160",90,70.5416,57.0,2,68.5,68.5,181.04160000000002,84.0,"Moerdijk,Duisburg",3.0,18.0
745,HOME,Neuss,HOME to Moerdijk -> Moerdijk to Venlo -> Venlo to Neuss,"Barge41, Truck25, Train29",Barge,Train,Barge41,53,"160, 160, 90",90,111.50985,57.0,2,51.2,51.2,189.70985000000002,113.5,"Moerdijk,Venlo",3.0,18.0
746,HOME,Neuss,HOME to Moerdijk -> Moerdijk to Venlo -> Venlo to Neuss,"Barge41, Barge47, Truck29",Barge,Truck,Barge41,53,"160, 160, 90",160,58.6106,27.0,2,38.5,38.5,124.1106,108.4,"Moerdijk,Venlo",3.0,18.0
747,HOME,Neuss,HOME to Moerdijk -> Moerdijk to Duisburg -> Duisburg to Neuss,"Barge41, Truck26, Barge49",Barge,Barge,Barge41,53,"160, 160, 160",160,129.12035,42.0,2,58.6,58.6,199.72035,122.5,"Moerdijk,Duisburg",3.0,3.0
748,HOME,Neuss,HOME to Moerdijk -> Moerdijk to Duisburg -> Duisburg to Neuss,"Barge41, Barge48, Truck32",Barge,Truck,Barge41,53,"160, 160, 160",160,39.808,27.0,2,14.5,14.5,66.30799999999999,86.0,"Moerdijk,Duisburg",3.0,18.0
749,HOME,Neuss,HOME to Moerdijk -> Moerdijk to Venlo -> Venlo to Neuss,"Barge41, Truck25, Train29",Barge,Train,Barge41,53,"160, 90, 90",90,111.50985,57.0,2,51.2,51.2,219.70985000000002,113.5,"Moerdijk,Venlo",3.0,18.0
750,HOME,Neuss,HOME to Moerdijk -> Moerdijk to Venlo -> Venlo to Neuss,"Barge41, Train27, Truck29",Barge,Truck,Barge41,53,"160, 90, 90",90,80.7291,57.0,2,18.5,18.5,156.22910000000002,81.4,"Moerdijk,Venlo",3.0,18.0
751,HOME,Neuss,HOME to Moerdijk -> Moerdijk to Duisburg -> Duisburg to Neuss,"Barge41, Truck26, Barge49",Barge,Barge,Barge41,53,"160, 90, 160",160,129.12035,42.0,2,58.6,58.6,229.72035,122.5,"Moerdijk,Duisburg",3.0,3.0
752,HOME,Neuss,HOME to Moerdijk -> Moerdijk to Duisburg -> Duisburg to Neuss,"Barge41, Train28, Truck32",Barge,Truck,Barge41,53,"160, 90, 160",90,70.5416,57.0,2,20.5,20.5,133.04160000000002,84.0,"Moerdijk,Duisburg",3.0,18.0
753,HOME,Neuss,HOME to Duisburg -> Duisburg to Neuss,"Barge45, Truck32",Barge,Truck,Barge45,51,"160, 160",160,40.273849999999996,21.0,1,1.0,1.0,47.273849999999996,72.0,Duisburg,3.0,18.0
754,HOME,Neuss,HOME to Venlo -> Venlo to Neuss,"Train24, Truck29",Train,Truck,Train24,86,"90, 90",90,83.17325,36.0,1,1.0,1.0,120.17325,95.0,Venlo,18.0,18.0
755,HOME,Neuss,HOME to Duisburg -> Duisburg to Neuss,"Train25, Truck32",Train,Truck,Train25,27,"90, 160",90,83.46424999999999,36.0,1,1.0,1.0,105.46424999999999,38.0,Duisburg,18.0,18.0
756,HOME,Neuss,HOME to Duisburg -> Duisburg to Neuss,"Train26, Truck32",Train,Truck,Train26,75,"90, 160",90,83.46424999999999,36.0,1,1.0,1.0,105.46424999999999,86.0,Duisburg,18.0,18.0
757,HOME,Dortmund,HOME to Moerdijk -> Moerdijk to Venlo -> Venlo to Dortmund,"Barge40, Truck25, Train30",Barge,Train,Barge40,5,"160, 160, 90",90,121.98835,57.0,2,100.2,100.2,249.18835,115.5,"Moerdijk,Venlo",3.0,18.0
758,HOME,Dortmund,HOME to Moerdijk -> Moerdijk to Venlo -> Venlo to Dortmund,"Barge40, Barge47, Truck30",Barge,Truck,Barge40,5,"160, 160, 90",160,89.6096,27.0,2,86.5,86.5,203.1096,109.0,"Moerdijk,Venlo",3.0,18.0
759,HOME,Dortmund,HOME to Moerdijk -> Moerdijk to Duisburg -> Duisburg to Dortmund,"Barge40, Truck26, Train32",Barge,Train,Barge40,5,"160, 160, 90",90,142.50885,57.0,2,107.6,107.6,277.10884999999996,122.5,"Moerdijk,Duisburg",3.0,18.0
760,HOME,Dortmund,HOME to Moerdijk -> Moerdijk to Duisburg -> Duisburg to Dortmund,"Barge40, Barge48, Truck33",Barge,Truck,Barge40,5,"160, 160, 90",160,60.474000000000004,27.0,2,62.5,62.5,149.974,86.4,"Moerdijk,Duisburg",3.0,18.0
761,HOME,Dortmund,HOME to Moerdijk -> Moerdijk to Venlo -> Venlo to Dortmund,"Barge40, Truck25, Train30",Barge,Train,Barge40,5,"160, 90, 90",90,121.98835,57.0,2,100.2,100.2,279.18835,115.5,"Moerdijk,Venlo",3.0,18.0
762,HOME,Dortmund,HOME to Moerdijk -> Moerdijk to Venlo -> Venlo to Dortmund,"Barge40, Train27, Truck30",Barge,Truck,Barge40,5,"160, 90, 90",90,111.72810000000001,57.0,2,66.5,66.5,235.2281,82.0,"Moerdijk,Venlo",3.0,18.0
763,HOME,Dortmund,HOME to Moerdijk -> Moerdijk to Duisburg -> Duisburg to Dortmund,"Barge40, Truck26, Train32",Barge,Train,Barge40,5,"160, 90, 90",90,142.50885,57.0,2,107.6,107.6,307.10884999999996,122.5,"Moerdijk,Duisburg",3.0,18.0
764,HOME,Dortmund,HOME to Moerdijk -> Moerdijk to Duisburg -> Duisburg to Dortmund,"Barge40, Train28, Truck33",Barge,Truck,Barge40,5,"160, 90, 90",90,91.2076,57.0,2,68.5,68.5,216.7076,84.4,"Moerdijk,Duisburg",3.0,18.0
765,HOME,Dortmund,HOME to Moerdijk -> Moerdijk to Venlo -> Venlo to Dortmund,"Barge41, Truck25, Train30",Barge,Train,Barge41,53,"160, 160, 90",90,121.98835,57.0,2,52.2,52.2,201.18835,115.5,"Moerdijk,Venlo",3.0,18.0
766,HOME,Dortmund,HOME to Moerdijk -> Moerdijk to Venlo -> Venlo to Dortmund,"Barge41, Barge47, Truck30",Barge,Truck,Barge41,53,"160, 160, 90",160,89.6096,27.0,2,38.5,38.5,155.1096,109.0,"Moerdijk,Venlo",3.0,18.0
767,HOME,Dortmund,HOME to Moerdijk -> Moerdijk to Duisburg -> Duisburg to Dortmund,"Barge41, Truck26, Train32",Barge,Train,Barge41,53,"160, 160, 90",90,142.50885,57.0,2,59.6,59.6,229.10885,122.5,"Moerdijk,Duisburg",3.0,18.0
768,HOME,Dortmund,HOME to Moerdijk -> Moerdijk to Duisburg -> Duisburg to Dortmund,"Barge41, Barge48, Truck33",Barge,Truck,Barge41,53,"160, 160, 90",160,60.474000000000004,27.0,2,14.5,14.5,101.974,86.4,"Moerdijk,Duisburg",3.0,18.0
769,HOME,Dortmund,HOME to Moerdijk -> Moerdijk to Venlo -> Venlo to Dortmund,"Barge41, Truck25, Train30",Barge,Train,Barge41,53,"160, 90, 90",90,121.98835,57.0,2,52.2,52.2,231.18835,115.5,"Moerdijk,Venlo",3.0,18.0
770,HOME,Dortmund,HOME to Moerdijk -> Moerdijk to Venlo -> Venlo to Dortmund,"Barge41, Train27, Truck30",Barge,Truck,Barge41,53,"160, 90, 90",90,111.72810000000001,57.0,2,18.5,18.5,187.2281,82.0,"Moerdijk,Venlo",3.0,18.0
771,HOME,Dortmund,HOME to Moerdijk -> Moerdijk to Duisburg -> Duisburg to Dortmund,"Barge41, Truck26, Train32",Barge,Train,Barge41,53,"160, 90, 90",90,142.50885,57.0,2,59.6,59.6,259.10884999999996,122.5,"Moerdijk,Duisburg",3.0,18.0
772,HOME,Dortmund,HOME to Moerdijk -> Moerdijk to Duisburg -> Duisburg to Dortmund,"Barge41, Train28, Truck33",Barge,Truck,Barge41,53,"160, 90, 90",90,91.2076,57.0,2,20.5,20.5,168.7076,84.4,"Moerdijk,Duisburg",3.0,18.0
773,HOME,Dortmund,HOME to Duisburg -> Duisburg to Dortmund,"Barge45, Truck33",Barge,Truck,Barge45,51,"160, 90",160,60.93985,21.0,1,1.0,1.0,82.93985,72.4,Duisburg,3.0,18.0
774,HOME,Dortmund,HOME to Venlo -> Venlo to Dortmund,"Train24, Truck30",Train,Truck,Train24,86,"90, 90",90,114.17225,36.0,1,1.0,1.0,151.17225000000002,95.4,Venlo,18.0,18.0
775,HOME,Dortmund,HOME to Duisburg -> Duisburg to Dortmund,"Train25, Truck33",Train,Truck,Train25,27,"90, 90",90,104.13024999999999,36.0,1,1.0,1.0,141.13025,38.4,Duisburg,18.0,18.0
776,HOME,Dortmund,HOME to Duisburg -> Duisburg to Dortmund,"Train26, Truck33",Train,Truck,Train26,75,"90, 90",90,104.13024999999999,36.0,1,1.0,1.0,141.13025,86.4,Duisburg,18.0,18.0
777,HOME,Nuremberg,HOME to Moerdijk -> Moerdijk to Venlo -> Venlo to Nuremberg,"Barge40, Truck25, Train31",Barge,Train,Barge40,5,"160, 160, 90",90,211.0556,57.0,2,101.2,101.2,339.2556,125.0,"Moerdijk,Venlo",3.0,18.0
778,HOME,Nuremberg,HOME to Moerdijk -> Moerdijk to Venlo -> Venlo to Nuremberg,"Barge40, Barge47, Truck31",Barge,Truck,Barge40,5,"160, 160, 90",160,353.1011,27.0,2,86.5,86.5,466.6011,114.1,"Moerdijk,Venlo",3.0,18.0
779,HOME,Nuremberg,HOME to Moerdijk -> Moerdijk to Duisburg -> Duisburg to Nuremberg,"Barge40, Truck26, Train33",Barge,Train,Barge40,5,"160, 160, 90",90,231.5761,57.0,2,108.6,108.6,367.1761,132.0,"Moerdijk,Duisburg",3.0,18.0
780,HOME,Nuremberg,HOME to Moerdijk -> Moerdijk to Duisburg -> Duisburg to Nuremberg,"Barge40, Barge48, Truck34",Barge,Truck,Barge40,5,"160, 160, 90",160,323.9655,27.0,2,62.5,62.5,413.4655,91.5,"Moerdijk,Duisburg",3.0,18.0
781,HOME,Nuremberg,HOME to Moerdijk -> Moerdijk to Venlo -> Venlo to Nuremberg,"Barge40, Truck25, Train31",Barge,Train,Barge40,5,"160, 90, 90",90,211.0556,57.0,2,101.2,101.2,369.2556,125.0,"Moerdijk,Venlo",3.0,18.0
782,HOME,Nuremberg,HOME to Moerdijk -> Moerdijk to Venlo -> Venlo to Nuremberg,"Barge40, Train27, Truck31",Barge,Truck,Barge40,5,"160, 90, 90",90,375.21959999999996,57.0,2,66.5,66.5,498.71959999999996,87.1,"Moerdijk,Venlo",3.0,18.0
783,HOME,Nuremberg,HOME to Moerdijk -> Moerdijk to Duisburg -> Duisburg to Nuremberg,"Barge40, Truck26, Train33",Barge,Train,Barge40,5,"160, 90, 90",90,231.5761,57.0,2,108.6,108.6,397.1761,132.0,"Moerdijk,Duisburg",3.0,18.0
784,HOME,Nuremberg,HOME to Moerdijk -> Moerdijk to Duisburg -> Duisburg to Nuremberg,"Barge40, Train28, Truck34",Barge,Truck,Barge40,5,"160, 90, 90",90,354.6991,57.0,2,68.5,68.5,480.1991,89.5,"Moerdijk,Duisburg",3.0,18.0
785,HOME,Nuremberg,HOME to Moerdijk -> Moerdijk to Venlo -> Venlo to Nuremberg,"Barge41, Truck25, Train31",Barge,Train,Barge41,53,"160, 160, 90",90,211.0556,57.0,2,53.2,53.2,291.2556,125.0,"Moerdijk,Venlo",3.0,18.0
786,HOME,Nuremberg,HOME to Moerdijk -> Moerdijk to Venlo -> Venlo to Nuremberg,"Barge41, Barge47, Truck31",Barge,Truck,Barge41,53,"160, 160, 90",160,353.1011,27.0,2,38.5,38.5,418.6011,114.1,"Moerdijk,Venlo",3.0,18.0
787,HOME,Nuremberg,HOME to Moerdijk -> Moerdijk to Duisburg -> Duisburg to Nuremberg,"Barge41, Truck26, Train33",Barge,Train,Barge41,53,"160, 160, 90",90,231.5761,57.0,2,60.6,60.6,319.1761,132.0,"Moerdijk,Duisburg",3.0,18.0
788,HOME,Nuremberg,HOME to Moerdijk -> Moerdijk to Duisburg -> Duisburg to Nuremberg,"Barge41, Barge48, Truck34",Barge,Truck,Barge41,53,"160, 160, 90",160,323.9655,27.0,2,14.5,14.5,365.4655,91.5,"Moerdijk,Duisburg",3.0,18.0
789,HOME,Nuremberg,HOME to Moerdijk -> Moerdijk to Venlo -> Venlo to Nuremberg,"Barge41, Truck25, Train31",Barge,Train,Barge41,53,"160, 90, 90",90,211.0556,57.0,2,53.2,53.2,321.2556,125.0,"Moerdijk,Venlo",3.0,18.0
790,HOME,Nuremberg,HOME to Moerdijk -> Moerdijk to Venlo -> Venlo to Nuremberg,"Barge41, Train27, Truck31",Barge,Truck,Barge41,53,"160, 90, 90",90,375.21959999999996,57.0,2,18.5,18.5,450.71959999999996,87.1,"Moerdijk,Venlo",3.0,18.0
791,HOME,Nuremberg,HOME to Moerdijk -> Moerdijk to Duisburg -> Duisburg to Nuremberg,"Barge41, Truck26, Train33",Barge,Train,Barge41,53,"160, 90, 90",90,231.5761,57.0,2,60.6,60.6,349.1761,132.0,"Moerdijk,Duisburg",3.0,18.0
